d_idx,v_idx,reward,eta_min,dist_km,speed_kmh,wfactor,capacity,dsize,availability
1150,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,193.0,1
1151,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,185.0,1
1152,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,125.0,1
1153,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,169.0,1
1154,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,135.0,1
1155,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,126.0,1
1156,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,142.0,1
1157,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,104.0,1
1158,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,196.0,1
1159,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,188.0,1
1160,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,156.0,1
1161,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,129.0,1
1162,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,182.0,1
1163,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,50.0,1
1164,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,57.0,1
1165,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,184.0,1
1166,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,129.0,1
1167,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,80.0,1
1168,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,173.0,1
1169,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,72.0,1
1170,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,105.0,1
1171,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,60.0,1
1172,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,136.0,1
1173,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,151.0,1
1174,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,199.0,1
1175,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,75.0,1
1176,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,173.0,1
1177,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,132.0,1
1178,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,50.0,1
1179,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,84.0,1
1180,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,116.0,1
1181,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,71.0,1
1182,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,93.0,1
1183,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,136.0,1
1184,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,86.0,1
1185,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,80.0,1
1186,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,80.0,1
1187,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,126.0,1
1188,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,124.0,1
1189,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,121.0,1
1190,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,151.0,1
1191,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,103.0,1
1192,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,81.0,1
1193,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,83.0,1
1194,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,71.0,1
1195,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,167.0,1
1196,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,154.0,1
1197,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,160.0,1
1198,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,183.0,1
1199,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,63.0,1
1200,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,165.0,1
1201,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,193.0,1
1202,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,135.0,1
1203,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,175.0,1
1204,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,53.0,1
1205,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,156.0,1
1206,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,135.0,1
1207,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,198.0,1
1208,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,143.0,1
1209,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,78.0,1
1210,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,141.0,1
1211,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,65.0,1
1212,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,140.0,1
1213,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,61.0,1
1214,4,-14.571561756134033,17.21360206604004,8.60680103302002,30.0,1.0,1000.0,54.0,1
1215,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,137.0,1
1216,4,-14.571561756134033,17.21360206604004,8.60680103302002,30.0,1.0,1000.0,53.0,1
1217,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,171.0,1
1218,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,136.0,1
1219,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,98.0,1
1220,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,187.0,1
1221,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,151.0,1
1222,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,69.0,1
1223,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,91.0,1
1224,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,87.0,1
1225,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,113.0,1
1226,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,140.0,1
1227,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,107.0,1
1228,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,181.0,1
1229,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,62.0,1
1230,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,160.0,1
1231,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,144.0,1
1232,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,123.0,1
1233,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,165.0,1
1234,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,129.0,1
1235,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,121.0,1
1236,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,97.0,1
1237,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,103.0,1
1238,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,64.0,1
1239,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,140.0,1
1240,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,93.0,1
1241,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,84.0,1
1242,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,96.0,1
1243,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,67.0,1
1244,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,126.0,1
1245,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,92.0,1
1246,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,117.0,1
1247,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,95.0,1
1248,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,108.0,1
1249,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,75.0,1
1250,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,119.0,1
1251,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,98.0,1
1252,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,89.0,1
1253,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,58.0,1
1254,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,114.0,1
1255,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,60.0,1
1256,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,124.0,1
1257,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,103.0,1
1258,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,89.0,1
1259,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,66.0,1
1260,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,71.0,1
1261,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,86.0,1
1262,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,122.0,1
1263,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,78.0,1
1264,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,65.0,1
1265,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,153.0,1
1266,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,141.0,1
1267,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,184.0,1
1268,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,139.0,1
1269,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,50.0,1
1270,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,68.0,1
1271,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,115.0,1
1272,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,131.0,1
1273,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,98.0,1
1274,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,72.0,1
1275,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,157.0,1
1276,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,126.0,1
1277,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,114.0,1
1278,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,182.0,1
1279,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,76.0,1
1280,4,-14.571561756134033,17.21360206604004,8.60680103302002,30.0,1.0,1000.0,51.0,1
1281,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,93.0,1
1282,4,-14.571561756134033,17.21360206604004,8.60680103302002,30.0,1.0,1000.0,53.0,1
1283,4,-14.571561756134033,17.21360206604004,8.60680103302002,30.0,1.0,1000.0,54.0,1
1284,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,98.0,1
1285,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,93.0,1
1286,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,89.0,1
1287,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,170.0,1
1288,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,66.0,1
1289,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,82.0,1
1290,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,175.0,1
1291,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,124.0,1
1292,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,112.0,1
1293,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,178.0,1
1294,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,58.0,1
1295,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,86.0,1
1296,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,163.0,1
1297,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,124.0,1
1298,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,53.0,1
1299,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,120.0,1
1300,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,192.0,1
1301,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,98.0,1
1302,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,120.0,1
1303,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,109.0,1
1304,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,117.0,1
1305,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,57.0,1
1306,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,66.0,1
1307,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,63.0,1
1308,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,82.0,1
1309,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,139.0,1
1310,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,121.0,1
1311,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,127.0,1
1312,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,75.0,1
1313,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,77.0,1
1314,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,70.0,1
1315,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,70.0,1
1316,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,111.0,1
1317,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,149.0,1
1318,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,137.0,1
1319,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,129.0,1
1320,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,87.0,1
1321,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,129.0,1
1322,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,77.0,1
1323,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,112.0,1
1324,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,86.0,1
1325,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,71.0,1
1326,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,53.0,1
1327,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,119.0,1
1328,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,51.0,1
1329,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,63.0,1
1330,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,147.0,1
1331,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,72.0,1
1332,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,124.0,1
1333,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,141.0,1
1334,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,163.0,1
1335,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,74.0,1
1336,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,148.0,1
1337,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,162.0,1
1338,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,129.0,1
1339,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,180.0,1
1340,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,107.0,1
1341,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,195.0,1
1342,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,170.0,1
1343,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,173.0,1
1344,4,-14.571561756134033,17.21360206604004,8.60680103302002,30.0,1.0,1000.0,52.0,1
1345,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,82.0,1
1346,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,177.0,1
1347,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,125.0,1
1348,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,154.0,1
1349,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,59.0,1
1350,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,86.0,1
1351,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,125.0,1
1352,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,152.0,1
1353,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,91.0,1
1354,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,124.0,1
1355,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,195.0,1
1356,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,73.0,1
1357,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,80.0,1
1358,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,118.0,1
1359,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,194.0,1
1360,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,73.0,1
1361,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,75.0,1
1362,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,118.0,1
1363,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,91.0,1
1364,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,114.0,1
1365,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,84.0,1
1366,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,86.0,1
1367,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,111.0,1
1368,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,125.0,1
1369,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,91.0,1
1370,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,112.0,1
1371,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,76.0,1
1372,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,66.0,1
1373,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,107.0,1
1374,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,83.0,1
1375,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,159.0,1
1376,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,50.0,1
1377,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,99.0,1
1378,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,106.0,1
1379,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,100.0,1
1380,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,93.0,1
1381,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,72.0,1
1382,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,116.0,1
1383,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,123.0,1
1384,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,82.0,1
1385,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,76.0,1
1386,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,61.0,1
1387,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,130.0,1
1388,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,151.0,1
1389,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,151.0,1
1390,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,82.0,1
1391,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,79.0,1
1392,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,154.0,1
1393,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,131.0,1
1394,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,137.0,1
1395,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,57.0,1
1396,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,141.0,1
1397,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,104.0,1
1398,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,133.0,1
1399,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,189.0,1
1400,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,149.0,1
1401,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,143.0,1
1402,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,180.0,1
1403,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,67.0,1
1404,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,191.0,1
1405,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,183.0,1
1406,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,53.0,1
1407,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,182.0,1
1408,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,165.0,1
1409,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,137.0,1
1410,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,105.0,1
1411,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,182.0,1
1412,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,123.0,1
1413,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,184.0,1
1414,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,110.0,1
1415,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,177.0,1
1416,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,142.0,1
1417,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,110.0,1
1418,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,183.0,1
1419,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,91.0,1
1420,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,186.0,1
1421,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,139.0,1
1422,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,143.0,1
1423,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,51.0,1
1424,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,96.0,1
1425,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,107.0,1
1426,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,89.0,1
1427,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,128.0,1
1428,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,102.0,1
1429,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,79.0,1
1430,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,77.0,1
1431,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,70.0,1
1432,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,107.0,1
